pattern,quality,support,pattern_delta,error_class_0,error_class_1,size_class_0,size_class_1,std_class_0,std_class_1,global_accuracy,dataset_size,max_gap
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_0'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.1771262238494581,97,0.2056191989930866,0.14518870961890643,0.350807908611993,73,24,0.22674012020612094,0.2964679864824994,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_6_9'}, {'M_6_9'}, {'M_7_9'}, {'M_7_9'}]",0.17688210044918928,98,0.23732850130530772,0.17078344858711278,0.4081119498924205,79,19,0.22962199127344282,0.37074856772195747,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_0'}, {'M_11_9'}]",0.1768541483891752,76,0.19584201918955232,0.1969725386324254,0.3928145578219777,55,21,0.2507890509570157,0.3683384948072947,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_3'}]",0.17676652147577973,157,0.20499875148356292,0.12993955714544195,0.33493830862900487,111,46,0.19638018318586276,0.30437712331612066,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_5_9'}, {'M_7_9'}]",0.17675287112356172,110,0.21366358403416674,0.16146049750525326,0.37512408153942,84,26,0.1880075903108636,0.33674728413461613,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}]",0.17659095706366332,90,0.18522912923246623,0.12560820981860157,0.3108373390510678,50,40,0.18564045031365256,0.2857103108174427,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}]",0.17642916240328455,95,0.21969147908225004,0.35103527599802387,0.13134379691577383,39,56,0.3257357062101675,0.19224466245832325,0.8916666666666667,4320,5
"[{'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.1763485981682067,77,0.24179570520041035,0.12053371121486026,0.3623294164152706,60,17,0.14874770350762626,0.34460301938047727,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.17622171222123487,107,0.2016828889486852,0.1521809113683638,0.353863800317049,77,30,0.199001907822778,0.3242454671519087,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.1761284581909106,156,0.22835733831327942,0.1373823720496148,0.3657397103628942,128,28,0.21094552408836062,0.28402872378282457,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.17602170885978904,104,0.20159247509976913,0.14439305101576094,0.3459855261155301,68,36,0.22899896527816999,0.35052824731760795,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_14_9'}, {'M_15_9'}]",0.17592803487763103,69,0.15125511428957825,0.17027100787631103,0.32152612216588927,28,41,0.23624535570777294,0.24546823742720417,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_4'}]",0.1758854038711872,119,0.22771941772837573,0.34646068766713145,0.11874126993875572,50,69,0.3333970447865385,0.2018226647704974,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}]",0.1758265568669949,152,0.19043414517506668,0.1144032362921565,0.30483738146722317,102,50,0.1512600788757638,0.2556958643556518,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17579581440013603,180,0.20621491584378082,0.16129726669125594,0.36751218253503676,134,46,0.230745935351064,0.33574833822448164,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_3_9'}, {'M_3_9'}, {'M_12_9'}, {'M_12_9'}]",0.1756425139803853,108,0.22563372919537933,0.4050478473305702,0.17941411813519087,25,83,0.3287443948356483,0.2580146578884314,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.1754999361072447,82,0.18571708948892124,0.11345611081591672,0.29917320030483796,35,47,0.17205597570726355,0.2675449120460757,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_13_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}]",0.17537143953034626,66,0.16737351634285674,0.09451994299888607,0.2618934593417428,33,33,0.09630486785540926,0.18494181060307285,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}]",0.17534616236119405,168,0.21236502419830652,0.14328339254093722,0.35564841673924374,129,39,0.19100881419782217,0.30835121987187497,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_0_9'}]",0.17532512178789017,95,0.19965261169022225,0.3688949253410101,0.16924231365078785,34,61,0.31618928983926553,0.2160971795475496,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_0'}, {'M_9_9'}, {'M_9_9'}]",0.17525729002779547,100,0.23143135885397595,0.3674151931703091,0.13598383431633312,25,75,0.2969748606354093,0.21430011547350358,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_1'}]",0.17519939917057856,68,0.23375012394255745,0.11429335019336294,0.3480434741359204,52,16,0.15821354559528242,0.3306354026140923,0.8916666666666667,4320,5
"[{'M_6_9'}, {'M_6_3'}, {'M_5_9'}, {'M_5_9'}]",0.17518892396779268,95,0.24966055199082918,0.3798819637990424,0.1302214118082132,28,67,0.37953926575046104,0.20488732142336813,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_3'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.17515957205871174,74,0.23507807590067387,0.34809536673128605,0.1130172908306122,27,47,0.3343256932040761,0.14712388092021292,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_6_9'}, {'M_6_9'}, {'M_5_9'}, {'M_5_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}]",0.17509135122111932,97,0.22908595563311973,0.39000539951350377,0.16091944388038404,23,74,0.3191052162910472,0.181327212342419,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.1749547094079039,204,0.21069750272608426,0.1490923011215863,0.35978980384767056,154,50,0.18970003738215818,0.32592099778470784,0.8916666666666667,4320,5
"[{'M_0_9'}, {'M_14_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17486398720892768,70,0.1586659743761023,0.1792483640834689,0.3379143384595712,40,30,0.23273953825971194,0.2912965316655221,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}, {'M_15_9'}]",0.17484472701906556,93,0.1623201256421227,0.19905112752957002,0.3613712531716927,70,23,0.25495474961258063,0.212418798317182,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.1748098129570932,75,0.20110321845169427,0.12405041853586829,0.32515363698756256,48,27,0.15829512686097436,0.3239611698848665,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_0'}]",0.17473861766725812,104,0.206051678082715,0.3502543132479598,0.1442026351652448,41,63,0.30792662856484365,0.22023194030465065,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_1'}]",0.17459931356569097,273,0.23507619117998443,0.34394242182964146,0.10886623064965703,101,172,0.3306782165807577,0.17774935654099844,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17452452960471165,93,0.2362448982712994,0.15245466355186005,0.38869956182315946,77,16,0.20335480515539864,0.3223570941175576,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_15_9'}, {'M_0_9'}]",0.17436169573386182,90,0.2050448868865684,0.1035318459873482,0.3085767328739166,59,31,0.10841830649969475,0.2950278862434054,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}]",0.17433997121317774,134,0.21398497588186235,0.17392347345039957,0.38790844933226193,105,29,0.2398960918247202,0.3474522773829085,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_10_9'}, {'M_11_9'}]",0.1743008197819019,115,0.2798284755131992,0.4141482862041277,0.13431981069092847,17,98,0.30680664133621904,0.16280156791359976,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_2'}, {'M_5_9'}, {'M_5_9'}]",0.17429512787240647,68,0.22669012703829342,0.36823443695902824,0.14154430992073483,23,45,0.35403229361739763,0.20360213311813688,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_0_9'}]",0.1742637001482401,147,0.20592424218250693,0.3551950232655394,0.1492707810830325,51,96,0.30280407529472836,0.2051004616924654,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_2_9'}]",0.17418112146076628,426,0.292988470223003,0.434952917058141,0.14196444683513798,62,364,0.34627301756577233,0.2237677281961881,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_14_9'}]",0.17412816358286679,61,0.18281217754715023,0.12359054192900654,0.30640271947615677,25,36,0.15152169061517637,0.27889651257493897,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}]",0.17412675732619062,115,0.17143915158742384,0.35843906080666577,0.18699990921924192,53,62,0.282263138311316,0.23512143666367,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17404718472739145,94,0.21924035407636813,0.14210498424833765,0.3613453383247058,73,21,0.20761026731952018,0.32492439304386084,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}]",0.1739665036220092,113,0.17940016689124283,0.1118181768010874,0.29121834369233024,61,52,0.15942918191984318,0.2543491478225935,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_0_9'}, {'M_2_9'}]",0.17388931230030782,62,0.21002133414677696,0.39684929003318153,0.18682795588640458,15,47,0.3121946166136118,0.23079297159337697,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.17386242673449145,81,0.252789802159198,0.3536450143903494,0.10085521223115139,20,61,0.30423763445057317,0.16035022527297896,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_2_9'}]",0.17385025583542119,65,0.17920454949713677,0.11423772286910272,0.2934422723662395,39,26,0.15394870200407923,0.24980469544890804,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_0_9'}]",0.1738106168248769,160,0.19613670558414678,0.117958720841191,0.3140954264253378,110,50,0.15638278408331835,0.28030744494094595,0.8916666666666667,4320,5
"[{'M_8_9'}, {'M_9_9'}, {'M_9_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}]",0.17376158463735258,82,0.2539766150646873,0.3927945683710277,0.1388179533063404,20,62,0.373178218923631,0.19665379365062527,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_3_9'}, {'M_3_9'}]",0.1736765155875721,227,0.3420373401585217,0.47141589490430696,0.12937855474578525,21,206,0.31484385773208257,0.22507419261326206,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.17362571313147812,177,0.3347640917630522,0.4401833426207304,0.10541925085767818,20,157,0.32834534272836186,0.16660892365356825,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_5'}]",0.17358830339339248,101,0.19257822151650006,0.15057574991713946,0.3431539714336395,71,30,0.21357973288142357,0.3161282873365642,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.1735558493746749,320,0.2369173477937819,0.16226797167183762,0.3991853194656195,266,54,0.21679053054840125,0.3374643436032086,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_14_9'}, {'M_15_9'}, {'M_15_9'}]",0.17352814438719064,81,0.1779351617124948,0.12015980109572406,0.29809496280821884,48,33,0.17751304518172117,0.25895213332794614,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_9_9'}]",0.17352706945746438,114,0.22981159642693544,0.11185900538804983,0.34167060181498526,84,30,0.18253312623726925,0.34797322130183395,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17350241901972557,242,0.252160348065901,0.15096793189535246,0.40312827996125344,204,38,0.204117177346519,0.3446020172359162,0.8916666666666667,4320,5
"[{'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_4'}]",0.1733892736510662,125,0.20218629447207537,0.16746247653919522,0.3696487710112706,93,32,0.21745288261999965,0.34549376547257626,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_6'}]",0.17329827757837057,62,0.1753326042768363,0.1913237743443105,0.3666563786211468,41,21,0.23919998984020258,0.34802841047355554,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_12_9'}]",0.17320216690104037,106,0.30742247082913915,0.396623523440212,0.08920105261107286,16,90,0.3224934294165649,0.17056082179219265,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}]",0.17319392426354457,188,0.1682933559620172,0.16019364503924458,0.32848700100126177,136,52,0.22392156189706044,0.24611345044962973,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.17308791837846735,243,0.2455542118260427,0.34199404313757614,0.09643983131153344,74,169,0.3175413390711262,0.1658885543105209,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_11_9'}, {'M_11_9'}]",0.17306737123809146,123,0.19970024228131134,0.13638008041523914,0.33608032269655047,86,37,0.18915325752499987,0.3207315811911125,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}]",0.17299511096373937,180,0.18573570620486968,0.13859852648726323,0.3243342326921329,123,57,0.19388877807776606,0.28780455819868406,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}, {'M_14_9'}]",0.1729193879464916,97,0.3123276759332757,0.4100533271829287,0.09772565124965296,15,82,0.35679755818673126,0.14179484994647165,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.17287455602943994,108,0.18008776279298422,0.10926725350472388,0.2893550162977081,49,59,0.15698799971257046,0.2557817879444164,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_13_9'}, {'M_14_9'}, {'M_15_9'}]",0.17282305643543733,81,0.15571043581217148,0.16303936496842653,0.318749800780598,32,49,0.22307819120533326,0.258627816770603,0.8916666666666667,4320,5
"[{'M_15_9'}, {'M_15_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}, {'M_0_9'}]",0.1727797041734125,102,0.19978445847355392,0.09654460882031636,0.29632906729387026,43,59,0.14021908837022778,0.29364636771877517,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_10_9'}, {'M_7_9'}, {'M_7_9'}]",0.17269820589647908,77,0.19884333995481335,0.37390935656925045,0.1750660166144371,30,47,0.3487726945493297,0.20873448623362345,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}]",0.17257435978947935,317,0.22741323894561213,0.3456164668722634,0.11820322792665125,114,203,0.3297651555825571,0.19586162020534956,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_15_9'}, {'M_15_9'}]",0.17253035276133033,174,0.21732511665576545,0.1116330156723658,0.32895813232813126,135,39,0.14476915307851024,0.27992314342686153,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_3'}]",0.17252036502887114,68,0.23976512816295315,0.10968709621086432,0.34945222437381745,53,15,0.1675531416940882,0.3404607721208116,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}, {'M_5_9'}]",0.17227312878537784,194,0.21789404438049706,0.36192556843161583,0.14403152405111877,59,135,0.3209978208041182,0.20608689890320514,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.17226783788585184,79,0.24608091158571382,0.36923650596290825,0.12315559437719442,20,59,0.33712001213719717,0.18036465540736374,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_8_9'}, {'M_8_9'}, {'M_6_9'}]",0.17216003142866462,207,0.2441898314340144,0.3864207415153151,0.14223091008130068,46,161,0.334573041026339,0.19402204221995206,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_0'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.17215208661990739,66,0.20078441335865502,0.14307210233290582,0.34385651569156084,49,17,0.21910520875993814,0.31004626803400837,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_13_9'}, {'M_13_9'}]",0.1720856099685962,92,0.1416230242163128,0.21770483423389642,0.3593278584502092,51,41,0.28864681296092976,0.3054685119632916,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_8'}]",0.17204325905789963,130,0.19091545286997014,0.17878740889077283,0.36970286176074296,98,32,0.2416673354817837,0.3249011690959323,0.8916666666666667,4320,5
"[{'M_7_9'}, {'M_7_9'}, {'M_7_9'}, {'M_4_9'}, {'M_4_9'}, {'M_4_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}]",0.17202978339570865,61,0.17940340485683712,0.14159234318622319,0.3209957480430603,43,18,0.18358723016926037,0.2662262326316927,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_0'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}]",0.17197217485347255,100,0.1742231189795248,0.1677397160002818,0.3419628349798066,65,35,0.2299501237123663,0.31785512993094556,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_10_9'}, {'M_10_4'}, {'M_8_9'}]",0.1718304476745753,83,0.2355528606928759,0.3639330622695741,0.12838020157669822,21,62,0.31564800669636145,0.17702691779356014,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}]",0.1716898340535206,236,0.17301564895798427,0.1563791241262506,0.32939477308423487,159,77,0.21366497358697678,0.2862913922667472,0.8916666666666667,4320,5
"[{'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_3_9'}, {'M_3_9'}]",0.17164826905256905,79,0.2360230583596874,0.3167408157039333,0.08071775734424591,37,42,0.3090916174225676,0.10491920324146949,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_3'}]",0.1715735406689977,69,0.24327129181030965,0.3436981707456566,0.10042687893534698,21,48,0.32578176881426996,0.2117702129508239,0.8916666666666667,4320,5
"[{'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_9'}, {'M_13_3'}]",0.1712437761120991,118,0.21941816644740247,0.3323423603342639,0.11292419388686141,45,73,0.30599963530958446,0.15681605380450034,0.8916666666666667,4320,5
"[{'M_10_9'}, {'M_9_9'}, {'M_8_9'}, {'M_6_9'}]",0.17105592539381567,175,0.2612672793039019,0.38045616250704317,0.11918888320314124,34,141,0.3205113219530834,0.184746224837908,0.8916666666666667,4320,5
"[{'M_2_9'}, {'M_2_9'}, {'M_2_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}, {'M_1_9'}]",0.17102667694276094,95,0.2352277306751126,0.3209340837384973,0.08570635306338469,35,60,0.29996048508606116,0.1305759505317126,0.8916666666666667,4320,5
"[{'M_11_9'}, {'M_11_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}]",0.1710121180479312,264,0.21209403981303424,0.14138855719067192,0.35348259700370616,203,61,0.21750568746970003,0.3255214252502343,0.8916666666666667,4320,5
"[{'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_3_9'}, {'M_13_9'}]",0.17084792204488095,98,0.23109306166214602,0.3583366423845291,0.1272435807223831,28,70,0.329395016624644,0.18556780436094192,0.8916666666666667,4320,5
"[{'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_12_9'}, {'M_15_9'}, {'M_15_9'}, {'M_0_9'}]",0.17083646784036371,143,0.171956716288092,0.12062148489058015,0.29257820117867217,90,53,0.17194305130089318,0.24320526850865834,0.8916666666666667,4320,5
